WKT,name,buildings_id
"MULTIPOLYGON (((-0.1225493 51.5110512,-0.1225803 51.5110791,-0.1225367 51.5110983,-0.1225656 51.5111225,-0.1226266 51.5110962,-0.1226403 51.5111071,-0.1224256 51.5112044,-0.122407 51.5111865,-0.122354 51.5111356,-0.1224626 51.511089,-0.1224991 51.5110733,-0.1225364 51.5110574,-0.1225493 51.5110512)))",,471
"MULTIPOLYGON (((-0.1224426 51.5110227,-0.1224991 51.5110733,-0.1224626 51.511089,-0.122354 51.5111356,-0.1222996 51.51108,-0.122409 51.5110362,-0.1224426 51.5110227)))",,472
"MULTIPOLYGON (((-0.1231902 51.5107322,-0.1232606 51.5107027,-0.1234544 51.5108694,-0.123655 51.5110402,-0.1235856 51.5110692,-0.12335 51.5108698,-0.1231902 51.5107322)))",Sticks n Sushi,473
"MULTIPOLYGON (((-0.1235007 51.5106091,-0.1235523 51.5106557,-0.1236959 51.5107853,-0.1237176 51.510802,-0.1236372 51.510835,-0.123603 51.5108038,-0.1234762 51.5106882,-0.1234224 51.5106392,-0.1234456 51.5106303,-0.1235007 51.5106091)))",,475
"MULTIPOLYGON (((-0.1236959 51.5107853,-0.1235523 51.5106557,-0.1235007 51.5106091,-0.123521 51.5106013,-0.1235803 51.5105784,-0.1237517 51.5107295,-0.1237791 51.5107546,-0.1236959 51.5107853)))",,476
"MULTIPOLYGON (((-0.1237176 51.510802,-0.1238755 51.5109429,-0.1238048 51.5109742,-0.1236372 51.510835,-0.1237176 51.510802)))",,477
"MULTIPOLYGON (((-0.1237176 51.510802,-0.1236959 51.5107853,-0.1237791 51.5107546,-0.1239521 51.5109079,-0.1238755 51.5109429,-0.1237176 51.510802)))",,478
"MULTIPOLYGON (((-0.1230272 51.5124461,-0.1230976 51.5125065,-0.1230691 51.5125194,-0.1231049 51.5125502,-0.1230787 51.512562,-0.1230257 51.5125864,-0.1229192 51.5124936,-0.1229737 51.5124692,-0.1230272 51.5124461)))",,484
"MULTIPOLYGON (((-0.1228658 51.5125178,-0.1229702 51.5126108,-0.1229146 51.5126353,-0.1228591 51.5126597,-0.1227561 51.5125657,-0.1228112 51.5125415,-0.1228658 51.5125178)))",Guerlain,485
"MULTIPOLYGON (((-0.1217388 51.512627,-0.1216663 51.5126596,-0.1215899 51.5126921,-0.1215155 51.5126221,-0.1215875 51.5125898,-0.1216595 51.5125575,-0.1217388 51.512627)))",Santa Nata,486
"MULTIPOLYGON (((-0.123332 51.5127464,-0.1234678 51.5126783,-0.1235159 51.5127211,-0.1233816 51.5127865,-0.123332 51.5127464)))",Tissot,487
"MULTIPOLYGON (((-0.123281 51.5127055,-0.1234196 51.5126355,-0.1234678 51.5126783,-0.123332 51.5127464,-0.123281 51.5127055)))",Lacoste,488
"MULTIPOLYGON (((-0.1232294 51.5126617,-0.1233715 51.5125926,-0.1234196 51.5126355,-0.123281 51.5127055,-0.1232294 51.5126617)))",TAG Heuer,489
"MULTIPOLYGON (((-0.1233715 51.5125926,-0.1232294 51.5126617,-0.1231657 51.512604,-0.1232881 51.5125379,-0.1232962 51.5125344,-0.1233177 51.5125528,-0.1233233 51.5125498,-0.1233715 51.5125926)))",Kick Game,490
"MULTIPOLYGON (((-0.1232064 51.5124572,-0.1232789 51.5125195,-0.1232704 51.5125232,-0.1232881 51.5125379,-0.1231657 51.512604,-0.1231049 51.5125502,-0.1230691 51.5125194,-0.1230976 51.5125065,-0.1232064 51.5124572)))",Hoka,491
"MULTIPOLYGON (((-0.1224817 51.5126851,-0.122534 51.5126619,-0.122637 51.5127576,-0.1225815 51.512782,-0.122526 51.5128065,-0.1224248 51.512709,-0.1224817 51.5126851)))",,492
"MULTIPOLYGON (((-0.1227001 51.5125901,-0.1228036 51.5126842,-0.1227481 51.5127087,-0.1226457 51.5126136,-0.1227001 51.5125901)))",APM Monaco,493
"MULTIPOLYGON (((-0.1219964 51.5125636,-0.1219561 51.5125293,-0.1218837 51.5125619,-0.1218112 51.5125944,-0.1217388 51.512627,-0.1216595 51.5125575,-0.1217315 51.5125252,-0.1218035 51.5124929,-0.1218755 51.5124606,-0.1219862 51.512411,-0.1220253 51.5124459,-0.1220644 51.5124808,-0.1221035 51.5125157,-0.1221426 51.5125506,-0.1221817 51.5125855,-0.1222208 51.5126204,-0.1222598 51.5126552,-0.1222989 51.5126901,-0.1221977 51.5127353,-0.1221575 51.512701,-0.1221172 51.5126666,-0.1220769 51.5126323,-0.1220366 51.512598,-0.1219964 51.5125636)))",Bucherer 1888,494
"MULTIPOLYGON (((-0.122637 51.5127576,-0.122534 51.5126619,-0.1225899 51.512638,-0.1226457 51.5126136,-0.1227481 51.5127087,-0.1226925 51.5127331,-0.122637 51.5127576)))",Mulberry,495
"MULTIPOLYGON (((-0.1233816 51.5127865,-0.1235159 51.5127211,-0.1235641 51.5127639,-0.1236122 51.5128068,-0.1235999 51.5128134,-0.12362 51.512832,-0.1235628 51.512861,-0.1235546 51.5128549,-0.1235035 51.5128824,-0.1234485 51.5128395,-0.1233816 51.5127865)))",,497
"MULTIPOLYGON (((-0.1238363 51.513914,-0.1239382 51.513859,-0.1239885 51.5138915,-0.1238867 51.5139494,-0.1238363 51.513914)))",Food-Wine-News,498
"MULTIPOLYGON (((-0.1238363 51.513914,-0.1237921 51.513883,-0.1237018 51.5138253,-0.1237674 51.5137865,-0.1238027 51.5137667,-0.1238909 51.5138253,-0.1239382 51.513859,-0.1238363 51.513914)))",Royal India,500
"MULTIPOLYGON (((-0.1234217 51.5135887,-0.1233833 51.5136116,-0.1233676 51.5136208,-0.1232627 51.5135464,-0.1232777 51.513538,-0.1232851 51.5135412,-0.1233213 51.5135205,-0.1233398 51.5135343,-0.1234217 51.5135887)))",One To One English,502
"MULTIPOLYGON (((-0.1229041 51.5139197,-0.1226209 51.5137623,-0.122643 51.5137454,-0.1226547 51.5137502,-0.1226676 51.5137397,-0.1229526 51.5138876,-0.1229406 51.5138962,-0.1229041 51.5139197)))",Ryman,506
"MULTIPOLYGON (((-0.1245447 51.5140729,-0.1244701 51.5140225,-0.1245234 51.5139916,-0.1245725 51.5139632,-0.1246463 51.5140156,-0.1245447 51.5140729)))",Rokit,510
"MULTIPOLYGON (((-0.1242205 51.5135026,-0.124142 51.5134495,-0.1242138 51.5134072,-0.1242932 51.5134603,-0.1243947 51.5135282,-0.1243323 51.5135653,-0.1242677 51.5136029,-0.124197 51.5135576,-0.1241999 51.513535,-0.1241841 51.5135242,-0.1242205 51.5135026)))",itsu,511
"MULTIPOLYGON (((-0.1243854 51.5135997,-0.1243323 51.5135653,-0.1243947 51.5135282,-0.1244458 51.5135629,-0.1243854 51.5135997)))",David Clulow,512
"MULTIPOLYGON (((-0.1246426 51.5136938,-0.1245633 51.5137407,-0.1244715 51.513678,-0.1244194 51.5137079,-0.1243595 51.5136724,-0.1244311 51.5136314,-0.1243854 51.5135997,-0.1244458 51.5135629,-0.1245557 51.5136358,-0.1246426 51.5136938)))",Mango,513
"MULTIPOLYGON (((-0.124616 51.5137767,-0.1245633 51.5137407,-0.1246426 51.5136938,-0.1246989 51.5137315,-0.124616 51.5137767)))",Lola's Cupcakes,514
"MULTIPOLYGON (((-0.124616 51.5137767,-0.1246989 51.5137315,-0.1247398 51.5137588,-0.1248168 51.5138103,-0.1248579 51.5138377,-0.1248669 51.5138964,-0.1246999 51.5139868,-0.1246407 51.5139444,-0.1246135 51.5139249,-0.1246789 51.5138885,-0.1246034 51.5138341,-0.1246537 51.5138025,-0.124616 51.5137767)))",,515
"MULTIPOLYGON (((-0.1249989 51.513837,-0.1249351 51.5137947,-0.1248594 51.5137456,-0.124953 51.5137106,-0.1250262 51.5136768,-0.1250497 51.5136668,-0.1250677 51.5136594,-0.1251812 51.5137605,-0.125164 51.5137669,-0.1251446 51.5137753,-0.1249989 51.513837)))",,517
"MULTIPOLYGON (((-0.1238366 51.5127869,-0.12395 51.5127348,-0.1239905 51.5127143,-0.1240564 51.5126787,-0.1241706 51.5126168,-0.1241883 51.5126075,-0.1242295 51.5125859,-0.1242377 51.5125816,-0.1242429 51.5125787,-0.1242482 51.5125758,-0.1242646 51.5125668,-0.1242885 51.5125536,-0.1243606 51.5125133,-0.1243723 51.512514,-0.1244282 51.5125588,-0.1244896 51.5126087,-0.1246139 51.5127107,-0.1246828 51.512767,-0.1247376 51.5128111,-0.1246574 51.5128518,-0.1246013 51.5128799,-0.12455 51.5129137,-0.1244822 51.5129526,-0.1244025 51.5129936,-0.1242589 51.512886,-0.1242132 51.5128463,-0.1239888 51.5129438,-0.1239426 51.5129057,-0.1238722 51.5128385,-0.1238323 51.5128063,-0.1238366 51.5127869)))",,518
"MULTIPOLYGON (((-0.1246483 51.5123594,-0.1247008 51.5123314,-0.1247742 51.5123986,-0.1247239 51.5124237,-0.1246483 51.5123594)))",Nigel Hall,519
"MULTIPOLYGON (((-0.1260208 51.5115849,-0.1260174 51.5115925,-0.1256638 51.5116314,-0.1256422 51.5115439,-0.125632 51.511486,-0.1260208 51.5115849)))",,527
"MULTIPOLYGON (((-0.1256947 51.5116758,-0.125745 51.5117973,-0.1256844 51.5118124,-0.1256668 51.5117648,-0.1256354 51.511768,-0.1256267 51.5117682,-0.1256194 51.5117458,-0.1256018 51.5116875,-0.1256127 51.5116868,-0.1256947 51.5116758)))",The Lamb and Flag,528
"MULTIPOLYGON (((-0.1261734 51.5119974,-0.126158 51.511956,-0.1262344 51.5119451,-0.1262362 51.5119858,-0.1261734 51.5119974)))",Le Jeune Chocolatiers,531
"MULTIPOLYGON (((-0.126158 51.511956,-0.1261445 51.5119194,-0.1261402 51.511908,-0.1262323 51.5118965,-0.1262329 51.5119104,-0.1262344 51.5119451,-0.126158 51.511956)))",,532
"MULTIPOLYGON (((-0.1260559 51.5125297,-0.1259198 51.5125953,-0.125872 51.5125551,-0.1257267 51.5124405,-0.1258658 51.5123694,-0.1258779 51.5123796,-0.1260069 51.5124882,-0.1260559 51.5125297)))",COS,534
"MULTIPOLYGON (((-0.1263512 51.5130717,-0.1264014 51.5131071,-0.1262841 51.5131672,-0.126237 51.5131314,-0.1263512 51.5130717)))",,546
"MULTIPOLYGON (((-0.1259596 51.5127468,-0.1260569 51.512824,-0.1260773 51.5128397,-0.1259425 51.5129073,-0.1258216 51.5128128,-0.1259596 51.5127468)))",,548
"MULTIPOLYGON (((-0.1257267 51.5124405,-0.125872 51.5125551,-0.125805 51.5125883,-0.1256582 51.5124755,-0.1257267 51.5124405)))",Swarovski,551
"MULTIPOLYGON (((-0.1265425 51.5115733,-0.1264945 51.5115611,-0.1265521 51.5114839,-0.1266002 51.5114852,-0.1265425 51.5115733)))",Simurgh,555
"MULTIPOLYGON (((-0.1265832 51.5115856,-0.1266532 51.5114867,-0.1267463 51.5114902,-0.1267096 51.5115732,-0.1266928 51.5115709,-0.1266678 51.5116062,-0.1265832 51.5115856)))",Snappy Snaps,556
"MULTIPOLYGON (((-0.130052 51.5103544,-0.1300661 51.5103485,-0.1300825 51.5103457,-0.1300994 51.5103463,-0.1301151 51.5103502,-0.130128 51.5103571,-0.1301371 51.5103666,-0.1301405 51.5103774,-0.130138 51.5103883,-0.1301298 51.510398,-0.1301169 51.5104056,-0.1301007 51.51041,-0.130083 51.5104108,-0.130066 51.510408,-0.1300514 51.5104018,-0.1300412 51.5103933,-0.130036 51.5103832,-0.1300361 51.5103727,-0.1300417 51.5103627,-0.130052 51.5103544)))",Shakespeare Fountain,557
"MULTIPOLYGON (((-0.1234867 51.5114648,-0.1234886 51.5114612,-0.1234925 51.5114582,-0.1234972 51.5114563,-0.1235026 51.5114555,-0.1235082 51.5114557,-0.1235133 51.511457,-0.1235175 51.5114592,-0.1235205 51.5114622,-0.1235218 51.5114655,-0.1235215 51.511469,-0.1235194 51.5114722,-0.1235159 51.5114748,-0.1235106 51.5114768,-0.1235045 51.5114775,-0.1234984 51.511477,-0.1234931 51.5114751,-0.123489 51.5114722,-0.1234868 51.5114687,-0.1234867 51.5114648)))",,558
"MULTIPOLYGON (((-0.1252001 51.5117576,-0.1251482 51.511779,-0.1251365 51.5117838,-0.1251152 51.5117637,-0.1250613 51.5117859,-0.1249925 51.5117211,-0.1249666 51.5116968,-0.1249303 51.5116627,-0.1249797 51.5116424,-0.1251204 51.5115845,-0.1252495 51.511706,-0.125177 51.5117358,-0.1252001 51.5117576)))",Floral Court,559
"MULTIPOLYGON (((-0.1235049 51.5119707,-0.1234686 51.5119869,-0.1234899 51.5120054,-0.1234463 51.5120249,-0.1230688 51.5121932,-0.1230777 51.512201,-0.1230571 51.5122101,-0.1229895 51.5122403,-0.1229695 51.5122492,-0.1229605 51.5122414,-0.1225823 51.5124101,-0.1225405 51.5124287,-0.1225215 51.5124122,-0.1224843 51.5124287,-0.122427 51.512379,-0.1224642 51.5123624,-0.1220716 51.5120213,-0.1220345 51.5120378,-0.121977 51.5119878,-0.122014 51.5119713,-0.1219908 51.5119512,-0.1220335 51.5119322,-0.1224125 51.5117632,-0.1224022 51.5117542,-0.122419 51.5117467,-0.1224919 51.5117142,-0.1225098 51.5117062,-0.1225201 51.5117152,-0.122899 51.5115463,-0.1229401 51.5115279,-0.1229626 51.5115474,-0.1229991 51.5115311,-0.1230566 51.511581,-0.12302 51.5115974,-0.1230415 51.511616,-0.122952 51.5116559,-0.1230615 51.511751,-0.1230804 51.5117426,-0.1232079 51.5118534,-0.1231865 51.5118629,-0.1232953 51.5119574,-0.1233874 51.5119163,-0.1234109 51.5119368,-0.1234472 51.5119206,-0.1235049 51.5119707)))",Covent Garden Market,560
"MULTIPOLYGON (((-0.1198884 51.5121717,-0.1199105 51.5121583,-0.1199279 51.5121483,-0.119942 51.5121412,-0.1200571 51.5122368,-0.1200241 51.5122522,-0.1199981 51.5122643,-0.1198884 51.5121717)))",Viola's Food & Wine,561
"MULTIPOLYGON (((-0.1211929 51.5114101,-0.1213201 51.511356,-0.1214219 51.5113128,-0.121491 51.511381,-0.1215291 51.5113658,-0.1215906 51.5114216,-0.1214594 51.5114823,-0.1213376 51.5115387,-0.1211929 51.5114101)))",,565
"MULTIPOLYGON (((-0.1209834 51.5115578,-0.1210266 51.5115077,-0.1210508 51.5115169,-0.1211308 51.5114567,-0.1211929 51.5114101,-0.1213376 51.5115387,-0.121257 51.5115772,-0.1211835 51.5115945,-0.1211281 51.5115958,-0.1209834 51.5115578)))",,566
"MULTIPOLYGON (((-0.1238221 51.5112486,-0.1238023 51.5112575,-0.1237843 51.5112658,-0.1237279 51.5112906,-0.1236862 51.5113084,-0.1236475 51.5113274,-0.1236179 51.5113409,-0.1235207 51.5112574,-0.1235493 51.5112444,-0.12359 51.5112263,-0.1236316 51.5112079,-0.1236877 51.5111832,-0.1237057 51.5111752,-0.1237262 51.5111661,-0.1238221 51.5112486)))",,573
"MULTIPOLYGON (((-0.1236179 51.5113409,-0.1233485 51.5114606,-0.1232679 51.5113903,-0.1232515 51.511376,-0.1234402 51.5112926,-0.1234711 51.5112789,-0.1235025 51.511265,-0.1235207 51.5112574,-0.1236179 51.5113409)))",NatWest,574
"MULTIPOLYGON (((-0.1237262 51.5111661,-0.1237794 51.5111426,-0.1238482 51.5111122,-0.123914 51.511083,-0.1239758 51.5110557,-0.1240446 51.5110253,-0.124113 51.5109951,-0.1241622 51.5109733,-0.1242082 51.5110136,-0.1242204 51.5110082,-0.1242609 51.5110437,-0.1241995 51.5110709,-0.1241311 51.5111011,-0.1240623 51.5111315,-0.1240006 51.5111588,-0.1239347 51.511188,-0.123866 51.5112184,-0.1238221 51.5112486,-0.1237262 51.5111661)))",,575
"MULTIPOLYGON (((-0.1242609 51.5110437,-0.1242204 51.5110082,-0.1242082 51.5110136,-0.1241622 51.5109733,-0.1243121 51.5109092,-0.1244026 51.5109915,-0.1243915 51.5109964,-0.1242688 51.5110506,-0.1242609 51.5110437)))",,576
"MULTIPOLYGON (((-0.1245527 51.5109249,-0.1244026 51.5109915,-0.1243121 51.5109092,-0.1244649 51.5108433,-0.1245527 51.5109249)))",,577
"MULTIPOLYGON (((-0.1197467 51.5124398,-0.1197562 51.5124433,-0.1197528 51.5124472,-0.1197092 51.5125,-0.1197007 51.5125103,-0.1196401 51.512587,-0.1196192 51.5126134,-0.1195847 51.5126551,-0.1195355 51.5127192,-0.1192372 51.5130884,-0.1191802 51.5131653,-0.1191039 51.5132636,-0.1184426 51.5130079,-0.1184178 51.5129934,-0.1184164 51.5129772,-0.1184465 51.5129521,-0.1184909 51.5129229,-0.1185189 51.5129033,-0.1185482 51.5128819,-0.1185966 51.5128473,-0.1187677 51.5127115,-0.1188363 51.512641,-0.118909 51.5125629,-0.1189624 51.5124953,-0.1190329 51.5123955,-0.1190968 51.5122883,-0.1191062 51.5122834,-0.1190979 51.5122766,-0.1190971 51.5122684,-0.1190997 51.5122601,-0.119109 51.5122509,-0.1191225 51.5122456,-0.1191376 51.5122425,-0.1191541 51.5122415,-0.1191726 51.5122448,-0.1191881 51.5122414,-0.1193338 51.512289,-0.1197467 51.5124398)))",,579
"MULTIPOLYGON (((-0.1198997 51.5122491,-0.1198863 51.5122581,-0.1198221 51.5122965,-0.1197695 51.5122758,-0.1198619 51.5122191,-0.1198997 51.5122491)))",Yori,581
"MULTIPOLYGON (((-0.1198221 51.5122965,-0.1198863 51.5122581,-0.1198997 51.5122491,-0.1199474 51.5122869,-0.1199383 51.512291,-0.1199309 51.5122943,-0.1199243 51.5122973,-0.1198871 51.5123139,-0.1198662 51.5123139,-0.1198221 51.5122965)))",,583
"MULTIPOLYGON (((-0.130935 51.5098177,-0.130141 51.5099512,-0.1300201 51.5094826,-0.1306287 51.5094061,-0.130935 51.5098177)))",The Londoner,585
"MULTIPOLYGON (((-0.1212818 51.5128352,-0.1212057 51.5128678,-0.1211752 51.5128832,-0.1211688 51.5128807,-0.1210903 51.5128081,-0.1211943 51.512763,-0.1212773 51.5128315,-0.1212818 51.5128352)))",,590
"MULTIPOLYGON (((-0.1213334 51.5128826,-0.1212791 51.5129122,-0.1212147 51.5129468,-0.1211725 51.5129178,-0.1212278 51.5128849,-0.1212057 51.5128678,-0.1212818 51.5128352,-0.1213282 51.5128778,-0.1213334 51.5128826)))",,591
"MULTIPOLYGON (((-0.1213894 51.5129304,-0.1213247 51.5129658,-0.1213327 51.5129738,-0.1212737 51.5130074,-0.1212462 51.5129892,-0.121256 51.5129842,-0.1212288 51.512965,-0.1212942 51.5129262,-0.1212791 51.5129122,-0.1213334 51.5128826,-0.1213411 51.5128892,-0.1213805 51.5129227,-0.1213894 51.5129304)))",Bow Street Tavern,592
"MULTIPOLYGON (((-0.1214697 51.5130335,-0.1213813 51.5131052,-0.1213424 51.5130892,-0.1212191 51.5130385,-0.1212737 51.5130074,-0.1213327 51.5129738,-0.1213247 51.5129658,-0.1213894 51.5129304,-0.121445 51.5129809,-0.1214598 51.5129944,-0.1214729 51.5130063,-0.121487 51.513019,-0.1214697 51.5130335)))",,593
"MULTIPOLYGON (((-0.1230578 51.5133983,-0.1229451 51.5134625,-0.1228838 51.5135008,-0.122839 51.5134692,-0.1227397 51.5133957,-0.1228057 51.5133597,-0.1230277 51.5132372,-0.1231695 51.5133386,-0.1230578 51.5133983)))",,596
"MULTIPOLYGON (((-0.1226751 51.5134293,-0.1226838 51.5134254,-0.1226918 51.5134212,-0.1227012 51.513416,-0.1227397 51.5133957,-0.122839 51.5134692,-0.122799 51.5134923,-0.1227865 51.5134996,-0.122755 51.5134852,-0.1226751 51.5134293)))",,597
"MULTIPOLYGON (((-0.1203244 51.5125114,-0.1204034 51.51244,-0.1204828 51.5123987,-0.1205424 51.5124416,-0.1204744 51.5124763,-0.1204006 51.5125436,-0.1203412 51.5125184,-0.1203244 51.5125114)))",Opera Tavern,599
"MULTIPOLYGON (((-0.1202545 51.5124816,-0.1202481 51.512479,-0.120197 51.5124579,-0.1202476 51.5124195,-0.1202543 51.5124221,-0.1202779 51.5124047,-0.1203383 51.5124175,-0.1202545 51.5124816)))",Mamie's,602
"MULTIPOLYGON (((-0.1203244 51.5125114,-0.1203168 51.5125081,-0.120269 51.5124877,-0.120263 51.5124852,-0.1202545 51.5124816,-0.1203383 51.5124175,-0.1203633 51.5124025,-0.1203781 51.5124113,-0.1203859 51.5124158,-0.1204128 51.5124012,-0.1204617 51.5123771,-0.1204828 51.5123987,-0.1204034 51.51244,-0.1203244 51.5125114)))",,603
"MULTIPOLYGON (((-0.1205884 51.5124726,-0.120474 51.5125745,-0.1204636 51.5125702,-0.1204554 51.5125667,-0.1204114 51.5125481,-0.1204006 51.5125436,-0.1204744 51.5124763,-0.1205424 51.5124416,-0.1205754 51.5124598,-0.120593 51.5124694,-0.1205884 51.5124726)))",,604
"MULTIPOLYGON (((-0.1205502 51.5126049,-0.1205417 51.5126015,-0.1205282 51.5125961,-0.1204875 51.5125799,-0.120474 51.5125745,-0.1205884 51.5124726,-0.1206473 51.512503,-0.1206672 51.5125133,-0.1206391 51.5125345,-0.1205502 51.5126049)))",,605
"MULTIPOLYGON (((-0.1207081 51.5125592,-0.120621 51.5126358,-0.1206114 51.5126316,-0.1205613 51.5126097,-0.1205502 51.5126049,-0.1206391 51.5125345,-0.1207081 51.5125592)))",Nell of Old Drury,606
"MULTIPOLYGON (((-0.1207678 51.5125994,-0.1206914 51.5126679,-0.1206819 51.5126636,-0.1206336 51.5126415,-0.120621 51.5126358,-0.1207081 51.5125592,-0.1207215 51.5125673,-0.1207108 51.5125752,-0.1207678 51.5125994)))",Sagar,607
"MULTIPOLYGON (((-0.1206914 51.5126679,-0.1207678 51.5125994,-0.120798 51.5126136,-0.1207718 51.5126355,-0.1208141 51.5126604,-0.1207976 51.5126726,-0.1207578 51.5127023,-0.1207491 51.5126979,-0.1206914 51.5126679)))",Augustus Harris,608
"MULTIPOLYGON (((-0.1196361 51.5133048,-0.1197338 51.5133443,-0.1197137 51.5133689,-0.1196896 51.5133929,-0.119834 51.5134479,-0.1197655 51.5135186,-0.1195229 51.5134277,-0.1196361 51.5133048)))",,609
"MULTIPOLYGON (((-0.1220283 51.5142844,-0.1220575 51.5142977,-0.1220611 51.5142993,-0.1220004 51.5143487,-0.1220276 51.514363,-0.1219352 51.5144328,-0.1217631 51.5143571,-0.1219101 51.5142309,-0.1220283 51.5142844)))",,611
"MULTIPOLYGON (((-0.1225554 51.5139204,-0.1225248 51.5139432,-0.1225024 51.5139606,-0.1223124 51.514117,-0.122316 51.5141185,-0.1223254 51.5141231,-0.1220575 51.5142977,-0.1220283 51.5142844,-0.1219101 51.5142309,-0.1219205 51.5142213,-0.1219339 51.5142098,-0.1220482 51.5141157,-0.1220714 51.5140967,-0.1222014 51.5139863,-0.1223581 51.5138538,-0.1224129 51.5138481,-0.122453 51.5138685,-0.1225554 51.5139204)))",,614
"MULTIPOLYGON (((-0.1228376 51.5139604,-0.1228258 51.5139687,-0.1227725 51.5140024,-0.1226413 51.5139331,-0.1226294 51.5139246,-0.1225806 51.5138896,-0.1226034 51.5138437,-0.1226065 51.5138388,-0.1228376 51.5139604)))",Pho,619
"MULTIPOLYGON (((-0.1228554 51.5139508,-0.1225934 51.5138123,-0.1225748 51.5138024,-0.1226209 51.5137623,-0.1229041 51.5139197,-0.1228666 51.5139436,-0.1228554 51.5139508)))",Pret A Manger,620
"MULTIPOLYGON (((-0.1297431 51.5114697,-0.1297572 51.5114824,-0.1297758 51.5114935,-0.1298102 51.5115077,-0.1298498 51.5115169,-0.1298554 51.5115175,-0.1298759 51.5115544,-0.1299152 51.511625,-0.1299044 51.5116272,-0.1298629 51.5116359,-0.1298555 51.5116375,-0.1298403 51.5116407,-0.129788 51.5116517,-0.129774 51.5116546,-0.1297598 51.5116052,-0.1297534 51.5115829,-0.129721 51.5114698,-0.1297431 51.5114697)))",,621
"MULTIPOLYGON (((-0.1310802 51.5111618,-0.1310628 51.5111442,-0.1311944 51.5110956,-0.131275 51.5111984,-0.1311522 51.511243,-0.1310802 51.5111618)))",,622
"MULTIPOLYGON (((-0.1311078 51.510985,-0.1309169 51.5110566,-0.1308703 51.5110031,-0.1310652 51.5109306,-0.1311078 51.510985)))",The Imperial,625
"MULTIPOLYGON (((-0.1311531 51.5110429,-0.130982 51.5111029,-0.130977 51.5111048,-0.1309518 51.511075,-0.1309387 51.5110789,-0.1309169 51.5110566,-0.1311078 51.510985,-0.1311531 51.5110429)))",,626
"MULTIPOLYGON (((-0.1311944 51.5110956,-0.1310628 51.5111442,-0.1310098 51.5111636,-0.1309874 51.5111407,-0.1310105 51.5111315,-0.130982 51.5111029,-0.1311531 51.5110429,-0.1311944 51.5110956)))",Joy King Lau,627
"MULTIPOLYGON (((-0.1285552 51.509639,-0.1285569 51.5095701,-0.1286651 51.5095689,-0.1286693 51.5096498,-0.1285552 51.509639)))",,628
"MULTIPOLYGON (((-0.1287509 51.5100366,-0.1287514 51.5100521,-0.1285477 51.5100514,-0.1285475 51.5100436,-0.1285473 51.5100341,-0.1285465 51.5100002,-0.1286897 51.5100007,-0.1286974 51.5100047,-0.1286989 51.5100229,-0.1287001 51.5100368,-0.1287509 51.5100366)))",,635
"MULTIPOLYGON (((-0.1291657 51.5109561,-0.1291833 51.510848,-0.1292774 51.5108524,-0.129258 51.5109723,-0.129166 51.51096,-0.1291657 51.5109561)))",,637
"MULTIPOLYGON (((-0.1265615 51.5115799,-0.1265425 51.5115733,-0.1266002 51.5114852,-0.1266532 51.5114867,-0.1265832 51.5115856,-0.1265615 51.5115799)))",Honest Burgers,641
"MULTIPOLYGON (((-0.1296682 51.5112882,-0.1295963 51.5112903,-0.1295735 51.5112323,-0.1295383 51.5111424,-0.1296146 51.511126,-0.1296682 51.5112882)))",,645
"MULTIPOLYGON (((-0.1296591 51.5111166,-0.1298055 51.5112732,-0.1296845 51.5113388,-0.1296682 51.5112882,-0.1296146 51.511126,-0.1296591 51.5111166)))",,646
"MULTIPOLYGON (((-0.1230272 51.5124461,-0.1230834 51.5124215,-0.1231368 51.5123984,-0.1232064 51.5124572,-0.1230976 51.5125065,-0.1230272 51.5124461)))",,647
"MULTIPOLYGON (((-0.1228658 51.5125178,-0.1229192 51.5124936,-0.1230257 51.5125864,-0.1229702 51.5126108,-0.1228658 51.5125178)))",Blondies Kitchen,648
"MULTIPOLYGON (((-0.1227001 51.5125901,-0.1227561 51.5125657,-0.1228591 51.5126597,-0.1228036 51.5126842,-0.1227001 51.5125901)))",Molton Brown,649
